SR_NUMBER,USER_ID,SR_TYPE,SR_TYPE_DESC,PRIORITY,GROUP_ID,DEPT_CODE,DEPT_DIVISION,ADDRESS,NEIGHBORHOOD,ZIPCODE,METHOD_RECEIVED,DATE_CREATED,TIME_RECEIVED,DATE_CLOSED,SR_STATUS,SR_STATUS_FLAG,DATE_STATUS_CHANGE,TIME_STATUS_CHANGE,DATE_LAST_UPDATE,TIME_LAST_UPDATE,PLANNED_HOURS_TOSTART_RESPONSE,PLANNED_RESPONSE_TIME,PLANNED_END_DATE,PLANNED_COMPLETION_DAYS,DATE_DISPATCHED,TIME_DISPATCHED,DATE_REVISED_COMPLETION,DATE_REVISED_COMPLETION_REASON,COLLECTION_SPECIAL_DATE,COLLECTION_DAY,COLLECTION_ROUTE,COLLECTION_DIST,TRANSFER_ALLOW,TRANSFERED_NUM_TIMES,PROPTY_CITY_OWNED_YN,PROPTY_CITY_DEPT_OWNER,STREET_NO,STREET_DIRECTION,STREET_NAME,CITY_ID,STRUCTURE_ID,FLOOR_ID,UNIT_ID,MUNITWNSHP,REQUEST_RETURN_CALL,NUM_BULKY_ITEMS,BULKY_ITEM_1,BULKY_ITEM_2,BULKY_ITEM_3,BULKY_ITEM_4,BULKY_ITEM_5,NUM_TIRES,NUM_FREONS,NUM_SOFABEDS,NUM_POTHOLES,POLICE_DISTRICT,POLICE_RPT_AREA,TRASH_RECYCLE_CART_ID,LATITUDE,LONGITUDE,DATE_TIME_RECEIVED,COMMUNITY_COUNCIL_NEIGHBORHOOD
SR25151420,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,6309 EDWOOD AV,COLLEGE HILL,45224.0,INTERNET,2025 Dec 26 12:00:00 AM,11:15 AM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,10:42 AM,2025 Dec 29 12:00:00 AM,10:42 AM,36,12/27/2025,2026 Jan 07 12:00:00 AM,12,,,,,,THURSDAY,THU28,1,Y,0,,,"6,309",,EDWOOD AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,3.0,98,,39.20493522,-84.53850953,12/26/2025,COLLEGE HILL
SR25151709,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,3401 OBSERVATORY AV,MT. LOOKOUT,45208.0,INTERNET,2025 Dec 26 12:00:00 AM,6:53 PM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,1:52 AM,2025 Dec 29 12:00:00 AM,1:52 AM,36,12/28/2025,2026 Jan 07 12:00:00 AM,12,,,,,,WEDNESDAY,WED19,3,Y,0,,,"3,401",,OBSERVATORY AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,2.0,97,,39.13782597,-84.42059282,12/26/2025,MOUNT LOOKOUT
SR25151708,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,3301 OBSERVATORY AV,MT. LOOKOUT,45208.0,INTERNET,2025 Dec 26 12:00:00 AM,6:49 PM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,4:08 PM,2025 Dec 29 12:00:00 AM,4:08 PM,36,12/28/2025,2026 Jan 07 12:00:00 AM,12,,,,,,WEDNESDAY,WED19,3,Y,0,,,"3,301",,OBSERVATORY AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,3,2.0,97,,39.13700287,-84.42236878,12/26/2025,HYDE PARK
SR25151886,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2223 BEECHMONT AV,MT. WASHINGTON,45230.0,INTERNET,2025 Dec 27 12:00:00 AM,10:19 PM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,4:04 AM,2025 Dec 29 12:00:00 AM,4:04 AM,36,12/29/2025,2026 Jan 08 12:00:00 AM,12,,,,,,WEDNESDAY,,,Y,0,,,"2,223",,BEECHMONT AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,2.0,97,,39.09480915,-84.38711184,12/27/2025,MOUNT WASHINGTON
SR25151787,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1235 EDWARDS RD,HYDE PARK,45208.0,INTERNET,2025 Dec 27 12:00:00 AM,12:20 PM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,3:55 PM,2025 Dec 29 12:00:00 AM,3:55 PM,36,12/29/2025,2026 Jan 08 12:00:00 AM,12,,,,,,WEDNESDAY,WED05,3,Y,0,,,"1,235",,EDWARDS RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,2.0,97,,39.13419805,-84.44415828,12/27/2025,HYDE PARK
SR25151798,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,3303 BEREDITH PL,PLEASANT RIDGE,45213.0,INTERNET,2025 Dec 27 12:00:00 AM,12:45 PM,2025 Dec 30 12:00:00 AM,CLOSED,CLOSED,2025 Dec 30 12:00:00 AM,4:13 AM,2025 Dec 30 12:00:00 AM,4:13 AM,36,12/29/2025,2026 Jan 08 12:00:00 AM,12,,,,,,TUESDAY,TUE21,2,Y,0,,,"3,303",,BEREDITH PL,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,2.0,97,,39.18752116,-84.42464732,12/27/2025,PLEASANT RIDGE
SR25151769,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,5717 SIERRA PARK PL,MADISONVILLE,45227.0,INTERNET,2025 Dec 27 12:00:00 AM,10:31 AM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,2:25 PM,2025 Dec 29 12:00:00 AM,2:25 PM,0,12/29/2025,2026 Jan 10 12:00:00 AM,14,,,,,,WEDNESDAY,WED28,1,N,1,,,"5,717",,SIERRA PARK PL,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,2.0,97,,39.161562,-84.39538772,12/27/2025,MADISONVILLE
SR25151816,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,6509 EDWOOD AV,COLLEGE HILL,45224.0,INTERNET,2025 Dec 27 12:00:00 AM,2:03 PM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,10:57 AM,2025 Dec 29 12:00:00 AM,10:57 AM,36,12/29/2025,2026 Jan 08 12:00:00 AM,12,,,,,,THURSDAY,THU28,1,Y,0,,,"6,509",,EDWOOD AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,3.0,98,,39.20735566,-84.53830091,12/27/2025,COLLEGE HILL
SR25151833,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,537 BAMBOO AL,MT. AUBURN,45202.0,INTERNET,2025 Dec 27 12:00:00 AM,2:50 PM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,3:53 PM,2025 Dec 29 12:00:00 AM,3:53 PM,36,12/29/2025,2026 Jan 08 12:00:00 AM,12,,,,,,,,,Y,0,,,537,,BAMBOO AL,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,1.0,2,,39.11546439,-84.50420208,12/27/2025,MOUNT AUBURN
SR25151867,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2461 MADISON RD,HYDE PARK,45208.0,INTERNET,2025 Dec 27 12:00:00 AM,6:51 PM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,4:25 PM,2025 Dec 29 12:00:00 AM,4:25 PM,36,12/29/2025,2026 Jan 08 12:00:00 AM,12,,,,,,WEDNESDAY,WED10,3,Y,0,,,"2,461",,MADISON RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,2.0,97,,39.13957689,-84.45239684,12/27/2025,HYDE PARK
SR25151980,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,6509 EDWOOD AV,COLLEGE HILL,45224.0,INTERNET,2025 Dec 28 12:00:00 AM,1:53 PM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,10:51 AM,2025 Dec 29 12:00:00 AM,10:51 AM,36,12/30/2025,2026 Jan 09 12:00:00 AM,12,,,,,,THURSDAY,THU28,1,Y,0,,,"6,509",,EDWOOD AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,3,3.0,98,,39.20735576,-84.53860802,12/28/2025,COLLEGE HILL
SR25152080,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,3601 VICTORY PKWY,AVONDALE,45229.0,INTERNET,2025 Dec 28 12:00:00 AM,10:27 PM,2025 Dec 30 12:00:00 AM,CLOSED,CLOSED,2025 Dec 30 12:00:00 AM,9:24 AM,2025 Dec 30 12:00:00 AM,9:24 AM,36,12/30/2025,2026 Jan 09 12:00:00 AM,12,,,,,,TUESDAY,,,Y,0,,,"3,601",,VICTORY PKWY,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,2,2.0,97,,39.14608886,-84.48166722,12/28/2025,EVANSTON
SR25151901,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,7126 HIRSCH DR,ROSELAWN,45237.0,INTERNET,2025 Dec 28 12:00:00 AM,7:54 AM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,8:55 AM,2025 Dec 29 12:00:00 AM,8:55 AM,36,12/29/2025,2026 Jan 09 12:00:00 AM,12,,,,,,TUESDAY,,,Y,0,,,"7,126",,HIRSCH DR,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,4.0,99,,39.18736651,-84.46094145,12/28/2025,ROSELAWN
SR25152029,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,4600 THOBURNE ST,MADISONVILLE,45227.0,INTERNET,2025 Dec 28 12:00:00 AM,4:56 PM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,3:01 PM,2025 Dec 29 12:00:00 AM,3:01 PM,36,12/30/2025,2026 Jan 09 12:00:00 AM,12,,,,,,WEDNESDAY,WED30,1,Y,0,,,"4,600",,THOBURNE ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,2.0,97,,39.15465379,-84.39446426,12/28/2025,MADISONVILLE
SR25151982,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,6313 EDWOOD AV,COLLEGE HILL,45224.0,INTERNET,2025 Dec 28 12:00:00 AM,1:57 PM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,10:48 AM,2025 Dec 29 12:00:00 AM,10:48 AM,36,12/30/2025,2026 Jan 09 12:00:00 AM,12,,,,,,THURSDAY,THU28,1,Y,0,,,"6,313",,EDWOOD AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,3.0,98,,39.2052274,-84.53876157,12/28/2025,COLLEGE HILL
SR25152227,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,5244 DUCK CREEK CT,MADISONVILLE,45227.0,INTERNET,2025 Dec 29 12:00:00 AM,10:27 AM,2025 Dec 30 12:00:00 AM,CLOSED,CLOSED,2025 Dec 30 12:00:00 AM,9:47 AM,2025 Dec 30 12:00:00 AM,9:47 AM,36,12/30/2025,2026 Jan 10 12:00:00 AM,12,,,,,,WEDNESDAY,WED25,1,Y,0,,,"5,244",,DUCK CREEK CT,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,2.0,97,,39.16411272,-84.40213093,12/29/2025,MADISONVILLE
SR25152094,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,402 W 5TH ST,DOWNTOWN,45203.0,INTERNET,2025 Dec 29 12:00:00 AM,6:20 AM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,4:20 PM,2025 Dec 29 12:00:00 AM,4:20 PM,36,12/30/2025,2026 Jan 10 12:00:00 AM,12,,,,,,,,,Y,0,,,402,W,5TH ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,1.0,2,,39.10020487,-84.51975138,12/29/2025,DOWNTOWN
SR25152127,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,3316 ALAMO AV,OAKLEY,45209.0,INTERNET,2025 Dec 29 12:00:00 AM,8:22 AM,2025 Dec 30 12:00:00 AM,CLOSED,CLOSED,2025 Dec 30 12:00:00 AM,4:12 AM,2025 Dec 30 12:00:00 AM,4:12 AM,36,12/30/2025,2026 Jan 10 12:00:00 AM,12,,,,,,WEDNESDAY,WED25,1,Y,0,,,"3,316",,ALAMO AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,2,2.0,97,,39.16276592,-84.42433985,12/29/2025,OAKLEY
SR25152157,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,4726 ARMADA PL,MADISONVILLE,45227.0,INTERNET,2025 Dec 29 12:00:00 AM,8:55 AM,2025 Dec 30 12:00:00 AM,CLOSED,CLOSED,2025 Dec 30 12:00:00 AM,9:41 AM,2025 Dec 30 12:00:00 AM,9:41 AM,36,12/30/2025,2026 Jan 10 12:00:00 AM,12,,,,,,WEDNESDAY,WED27,1,Y,0,,,"4,726",,ARMADA PL,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,2.0,97,,39.15808574,-84.39972088,12/29/2025,MADISONVILLE
SR25152162,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,5828 KENNEDY AV,KENNEDY HEIGHTS,45213.0,INTERNET,2025 Dec 29 12:00:00 AM,9:04 AM,2025 Dec 30 12:00:00 AM,CLOSED,CLOSED,2025 Dec 30 12:00:00 AM,5:31 AM,2025 Dec 30 12:00:00 AM,5:31 AM,36,12/30/2025,2026 Jan 10 12:00:00 AM,12,,,,,,TUESDAY,TUE26,2,Y,0,,,"5,828",,KENNEDY AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,21,2.0,97,,39.17730338,-84.41562412,12/29/2025,KENNEDY HEIGHTS
SR25152116,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,3617 EVANSTON AV,EVANSTON,45207.0,INTERNET,2025 Dec 29 12:00:00 AM,8:09 AM,2025 Dec 30 12:00:00 AM,CLOSED,CLOSED,2025 Dec 30 12:00:00 AM,9:08 AM,2025 Dec 30 12:00:00 AM,9:08 AM,36,12/30/2025,2026 Jan 10 12:00:00 AM,12,,,,,,TUESDAY,TUE10,3,Y,0,,,"3,617",,EVANSTON AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,2,2.0,97,,39.14486035,-84.46266898,12/29/2025,EVANSTON
SR25152302,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2229 BUCK ST,CAMP WASHINGTON,45214.0,INTERNET,2025 Dec 29 12:00:00 AM,11:44 AM,2025 Dec 30 12:00:00 AM,CLOSED,CLOSED,2025 Dec 30 12:00:00 AM,10:28 AM,2025 Dec 30 12:00:00 AM,10:28 AM,36,12/30/2025,2026 Jan 10 12:00:00 AM,12,,,,,,MONDAY,,,Y,0,,,"2,229",,BUCK ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,1.0,2,,39.12473937,-84.53740476,12/29/2025,CAMP WASHINGTON
SR25152654,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1926 E SEYMOUR AV,ROSELAWN,45237.0,INTERNET,2025 Dec 29 12:00:00 AM,8:22 PM,2025 Dec 30 12:00:00 AM,CLOSED,CLOSED,2025 Dec 30 12:00:00 AM,10:38 AM,2025 Dec 30 12:00:00 AM,10:38 AM,36,12/31/2025,2026 Jan 10 12:00:00 AM,12,,,,,,TUESDAY,,,Y,0,,,"1,926",E,SEYMOUR AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,4.0,99,,39.18731268,-84.46103876,12/29/2025,BOND HILL
SR25152265,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,6127 GRACELY DR,RIVERSIDE,45233.0,INTERNET,2025 Dec 29 12:00:00 AM,11:09 AM,2025 Dec 30 12:00:00 AM,CLOSED,CLOSED,2025 Dec 30 12:00:00 AM,5:33 AM,2025 Dec 30 12:00:00 AM,5:33 AM,36,12/30/2025,2026 Jan 10 12:00:00 AM,12,,,,,,,,,Y,0,,,"6,127",,GRACELY DR,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,16,3.0,98,,39.10367968,-84.68311172,12/29/2025,SAYLER PARK
SR25152095,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,402 W 5TH ST,DOWNTOWN,45203.0,INTERNET,2025 Dec 29 12:00:00 AM,6:51 AM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,4:19 PM,2025 Dec 29 12:00:00 AM,4:19 PM,36,12/30/2025,2026 Jan 10 12:00:00 AM,12,,,,,,,,,Y,0,,,402,W,5TH ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,2,1.0,2,,39.1001815,-84.51983178,12/29/2025,DOWNTOWN
SR25152170,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,4224 MARBURG AV,OAKLEY,45209.0,INTERNET,2025 Dec 29 12:00:00 AM,9:11 AM,2025 Dec 30 12:00:00 AM,CLOSED,CLOSED,2025 Dec 30 12:00:00 AM,2:31 AM,2025 Dec 30 12:00:00 AM,2:31 AM,36,12/30/2025,2026 Jan 10 12:00:00 AM,12,,,,,,WEDNESDAY,WED25,1,Y,0,,,"4,224",,MARBURG AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,2,2.0,97,,39.15347986,-84.42373292,12/29/2025,OAKLEY
SR25152371,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,911 NASSAU ST,WALNUT HILLS,45206.0,INTERNET,2025 Dec 29 12:00:00 AM,12:37 PM,2025 Dec 30 12:00:00 AM,CLOSED,CLOSED,2025 Dec 30 12:00:00 AM,1:04 PM,2025 Dec 30 12:00:00 AM,1:04 PM,36,12/31/2025,2026 Jan 10 12:00:00 AM,12,,,,,,WEDNESDAY,,,Y,0,,,911,,NASSAU ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,2,2.0,97,,39.12068921,-84.49329818,12/29/2025,WALNUT HILLS
SR25152554,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1106 W MEHRING WY,QUEENSGATE,45203.0,INTERNET,2025 Dec 29 12:00:00 AM,4:02 PM,2025 Dec 30 12:00:00 AM,CLOSED,CLOSED,2025 Dec 30 12:00:00 AM,4:19 AM,2025 Dec 30 12:00:00 AM,4:19 AM,36,12/31/2025,2026 Jan 10 12:00:00 AM,12,,,,,,MONDAY,,,Y,0,,,"1,106",W,MEHRING WY,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,2,1.0,2,,39.09870938,-84.53568517,12/29/2025,QUEENSGATE
SR25152392,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,3020 WARSAW AV,EAST PRICE HILL,45205.0,INTERNET,2025 Dec 29 12:00:00 AM,1:00 PM,2025 Dec 30 12:00:00 AM,CLOSED,CLOSED,2025 Dec 30 12:00:00 AM,1:12 PM,2025 Dec 30 12:00:00 AM,1:12 PM,36,12/31/2025,2026 Jan 10 12:00:00 AM,12,,,,,,MONDAY,,,Y,0,,,"3,020",,WARSAW AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,3.0,98,,39.10985714,-84.56130402,12/29/2025,EAST PRICE HILL
SR25152434,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1022 E MCMILLAN ST,WALNUT HILLS,45206.0,INTERNET,2025 Dec 29 12:00:00 AM,1:31 PM,2025 Dec 30 12:00:00 AM,CLOSED,CLOSED,2025 Dec 30 12:00:00 AM,2:32 AM,2025 Dec 30 12:00:00 AM,2:32 AM,36,12/31/2025,2026 Jan 10 12:00:00 AM,12,,,,,,,,,Y,0,,,"1,022",E,MCMILLAN ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,2.0,97,,39.12590327,-84.48793151,12/29/2025,WALNUT HILLS
SR25152219,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2110 STATE AV,QUEENSGATE,45214.0,INTERNET,2025 Dec 29 12:00:00 AM,10:19 AM,2025 Dec 30 12:00:00 AM,CLOSED,CLOSED,2025 Dec 30 12:00:00 AM,4:17 AM,2025 Dec 30 12:00:00 AM,4:17 AM,36,12/30/2025,2026 Jan 10 12:00:00 AM,12,,,,,,,,,Y,0,,,"2,110",,STATE AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,12,1.0,2,,39.12459566,-84.54182553,12/29/2025,QUEENSGATE
SR25152092,JPRESNELL,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,974 ELBERON AV,EAST PRICE HILL,45205.0,RADIO,2025 Dec 29 12:00:00 AM,5:58 AM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,4:18 PM,2025 Dec 29 12:00:00 AM,4:18 PM,36,12/30/2025,2026 Jan 10 12:00:00 AM,12,,,,,,MONDAY,MON16,3,Y,0,,,974,,ELBERON AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,3.0,98,,39.10964477,-84.56521067,12/29/2025,EAST PRICE HILL
SR25152571,ACOTTERMAN,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2915 HIGHLAND AV,CORRYVILLE,45219.0,311 CALL,2025 Dec 29 12:00:00 AM,4:17 PM,2025 Dec 30 12:00:00 AM,CLOSED,CLOSED,2025 Dec 30 12:00:00 AM,1:06 PM,2025 Dec 30 12:00:00 AM,1:06 PM,36,12/31/2025,2026 Jan 10 12:00:00 AM,12,,,,,,,,,Y,0,,,"2,915",,HIGHLAND AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,4.0,99,,39.13318155,-84.50273943,12/29/2025,CORRYVILLE
SR25152255,WISAACS,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1900 E SEYMOUR AV,ROSELAWN,45237.0,311 CALL,2025 Dec 29 12:00:00 AM,10:59 AM,2025 Dec 30 12:00:00 AM,CLOSED,CLOSED,2025 Dec 30 12:00:00 AM,10:42 AM,2025 Dec 30 12:00:00 AM,10:42 AM,36,12/30/2025,2026 Jan 10 12:00:00 AM,12,,,,,,TUESDAY,,,Y,0,,,"1,900",E,SEYMOUR AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,4.0,99,,39.18792457,-84.46090762,12/29/2025,ROSELAWN
SR25152305,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,5646 BELMONT AV,COLLEGE HILL,45224.0,INTERNET,2025 Dec 29 12:00:00 AM,11:45 AM,2025 Dec 30 12:00:00 AM,CLOSED,CLOSED,2025 Dec 30 12:00:00 AM,9:43 AM,2025 Dec 30 12:00:00 AM,9:43 AM,36,12/30/2025,2026 Jan 10 12:00:00 AM,12,,,,,,THURSDAY,THU22,1,Y,0,,,"5,646",,BELMONT AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,9,3.0,98,,39.19268403,-84.54878772,12/29/2025,COLLEGE HILL
SR25152235,KBEHANAN,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,5801 HAMILTON AV,COLLEGE HILL,45224.0,311 CALL,2025 Dec 29 12:00:00 AM,10:37 AM,2025 Dec 30 12:00:00 AM,CLOSED,CLOSED,2025 Dec 30 12:00:00 AM,10:13 AM,2025 Dec 30 12:00:00 AM,10:13 AM,36,12/30/2025,2026 Jan 10 12:00:00 AM,12,,,,,,THURSDAY,THU22,1,Y,0,Y,DCED,"5,801",,HAMILTON AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,4,3.0,98,,39.19700926,-84.54646793,12/29/2025,COLLEGE HILL
SR25152365,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1430 MARTIN DR,WALNUT HILLS,45202.0,INTERNET,2025 Dec 29 12:00:00 AM,12:30 PM,2025 Dec 30 12:00:00 AM,CLOSED,CLOSED,2025 Dec 30 12:00:00 AM,1:38 AM,2025 Dec 30 12:00:00 AM,1:38 AM,36,12/31/2025,2026 Jan 10 12:00:00 AM,12,,,,,,WEDNESDAY,,,Y,0,,,"1,430",,MARTIN DR,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,6.0,119,,39.11439106,-84.49078947,12/29/2025,WALNUT HILLS
SR25152444,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1920 KEMPER LN,WALNUT HILLS,45202.0,INTERNET,2025 Dec 29 12:00:00 AM,1:41 PM,2025 Dec 31 12:00:00 AM,CLOSED,CLOSED,2025 Dec 31 12:00:00 AM,11:39 AM,2025 Dec 31 12:00:00 AM,11:39 AM,36,12/31/2025,2026 Jan 10 12:00:00 AM,12,,,,,,WEDNESDAY,,,Y,0,,,"1,920",,KEMPER LN,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,6.0,119,,39.11869801,-84.48610612,12/29/2025,WALNUT HILLS
SR25152184,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,4309 GLENWAY AV,WEST PRICE HILL,45205.0,INTERNET,2025 Dec 29 12:00:00 AM,9:32 AM,2025 Dec 30 12:00:00 AM,CLOSED,CLOSED,2025 Dec 30 12:00:00 AM,4:35 AM,2025 Dec 30 12:00:00 AM,4:35 AM,36,12/30/2025,2026 Jan 10 12:00:00 AM,12,,,,,,MONDAY,,,Y,0,,,"4,309",,GLENWAY AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,3.0,98,,39.11382557,-84.58556181,12/29/2025,WEST PRICE HILL
SR25152123,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,3473 W 8TH ST,EAST PRICE HILL,45205.0,INTERNET,2025 Dec 29 12:00:00 AM,8:16 AM,2025 Dec 30 12:00:00 AM,CLOSED,CLOSED,2025 Dec 30 12:00:00 AM,4:06 AM,2025 Dec 30 12:00:00 AM,4:06 AM,36,12/30/2025,2026 Jan 10 12:00:00 AM,12,,,,,,MONDAY,,,Y,0,,,"3,473",W,8TH ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,2,3.0,98,,39.1058438,-84.56951934,12/29/2025,EAST PRICE HILL
